Interpretation Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C1;Funkcjonalna poprawność;wt0945-senor-g-mix-12;senor;group;0;8
C1;Funkcjonalna poprawność;wt1650-adhoc-g-mix-13;adhoc;group;NA;21
C1;Funkcjonalna poprawność;wt1650-adhoc-i-inf-14;adhoc;single;NA;23
C1;Funkcjonalna poprawność;wt1650-senor-g-mix-15;senor;group;0;14
C1;Funkcjonalna poprawność;wt1650-senor-i-mgt-16;senor;single;0;21
C2;Dostępność techniczna;cz1510-adhoc-g-inf-19;adhoc;group;0;23
C2;Dostępność techniczna;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C2;Dostępność techniczna;cz1510-adhoc-i-inf-24;adhoc;single;1;24
C2;Dostępność techniczna;cz1510-senor-g-mix-17;senor;group;0.3333333;4
C2;Dostępność techniczna;cz1510-senor-g-mix-18;senor;group;0.1428571;6
C2;Dostępność techniczna;cz1510-senor-i-mgt-20;senor;single;0.2;17
C2;Dostępność techniczna;cz1510-senor-i-mgt-21;senor;single;0;23
C2;Dostępność techniczna;cz1650-adhoc-g-inf-31;adhoc;group;0;25
C2;Dostępność techniczna;cz1650-adhoc-i-inf-25;adhoc;single;0.5;7
C2;Dostępność techniczna;cz1650-adhoc-i-inf-30;adhoc;single;0.5;23
C2;Dostępność techniczna;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C2;Dostępność techniczna;cz1650-senor-g-inf-33;senor;group;0.09090909;6
C2;Dostępność techniczna;cz1650-senor-i-inf-26;senor;single;0.375;8
C2;Dostępność techniczna;cz1650-senor-i-inf-27;senor;single;0.5;10
C2;Dostępność techniczna;cz1650-senor-i-inf-28;senor;single;0.3333333;15
C2;Dostępność techniczna;cz1650-senor-i-inf-29;senor;single;0.25;15
C2;Dostępność techniczna;pn1650-adhoc-g-inf-1;adhoc;group;0;18
C2;Dostępność techniczna;pn1650-senor-g-inf-2;senor;group;0.3333333;18
C2;Dostępność techniczna;pn1650-senor-g-inf-3;senor;group;0;18
C2;Dostępność techniczna;pt0800-adhoc-i-inf-38;adhoc;single;0.5;23
C2;Dostępność techniczna;pt0800-adhoc-i-inf-39;adhoc;single;0;23
C2;Dostępność techniczna;pt0800-adhoc-i-inf-47;adhoc;single;0;25
C2;Dostępność techniczna;pt0800-senor-i-inf-37;senor;single;0;18
C2;Dostępność techniczna;pt0800-senor-i-inf-44;senor;single;0;19
C2;Dostępność techniczna;pt0930-adhoc-g-mix-40;adhoc;group;0;19
C2;Dostępność techniczna;pt0930-senor-g-mix-48;senor;group;0.2222222;8
C2;Dostępność techniczna;pt0930-senor-i-inf-36;senor;single;0.2857143;7
C2;Dostępność techniczna;pt0930-senor-i-inf-43;senor;single;0.6666667;12
C2;Dostępność techniczna;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C2;Dostępność techniczna;pt1130-adhoc-g-mix-46;adhoc;group;0.5;19
C2;Dostępność techniczna;pt1130-senor-g-mix-49;senor;group;0.08333334;6
C2;Dostępność techniczna;pt1130-senor-i-inf-41;senor;single;0.5;12
C2;Dostępność techniczna;pt1130-senor-i-inf-42;senor;single;0.1428571;5
C2;Dostępność techniczna;pt1330-adhoc-i-inf-35;adhoc;single;1;18
C2;Dostępność techniczna;pt1330-senor-g-mix-50;senor;group;0.2857143;7
C2;Dostępność techniczna;pt1330-senor-i-inf-34;senor;single;0.1666667;18
C2;Dostępność techniczna;wt0800-senor-g-mix-4;senor;group;0.1666667;11
C2;Dostępność techniczna;wt0800-senor-i-inf-5;senor;single;0.5;10
C2;Dostępność techniczna;wt0800-senor-i-inf-6;senor;single;0;10
C2;Dostępność techniczna;wt0800-senor-i-inf-7;senor;single;0.3333333;10
C2;Dostępność techniczna;wt0945-adhoc-i-inf-10;adhoc;single;0.5;22
C2;Dostępność techniczna;wt0945-adhoc-i-inf-101;adhoc;single;0.3333333;22
C2;Dostępność techniczna;wt0945-adhoc-i-inf-8;adhoc;single;0.3333333;24
C2;Dostępność techniczna;wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C2;Dostępność techniczna;wt0945-senor-g-mix-11;senor;group;0.1666667;14
C2;Dostępność techniczna;wt0945-senor-g-mix-12;senor;group;0;8
C2;Dostępność techniczna;wt1650-adhoc-g-mix-13;adhoc;group;0;21
C2;Dostępność techniczna;wt1650-adhoc-i-inf-14;adhoc;single;0.5;23
C2;Dostępność techniczna;wt1650-senor-g-mix-15;senor;group;0;14
C2;Dostępność techniczna;wt1650-senor-i-mgt-16;senor;single;0.5;21
C3;Odporność na wady;cz1510-adhoc-g-inf-19;adhoc;group;0;23
C3;Odporność na wady;cz1510-adhoc-i-inf-22;adhoc;single;0.6666667;14
C3;Odporność na wady;cz1510-adhoc-i-inf-24;adhoc;single;0.4;24
C3;Odporność na wady;cz1510-senor-g-mix-17;senor;group;0.2;4
C3;Odporność na wady;cz1510-senor-g-mix-18;senor;group;0.1;6
C3;Odporność na wady;cz1510-senor-i-mgt-20;senor;single;0.2857143;17
C3;Odporność na wady;cz1510-senor-i-mgt-21;senor;single;0;23
C3;Odporność na wady;cz1650-adhoc-g-inf-31;adhoc;group;0.3333333;25
C3;Odporność na wady;cz1650-adhoc-i-inf-25;adhoc;single;0.5555556;7
C3;Odporność na wady;cz1650-adhoc-i-inf-30;adhoc;single;0.5;23
C3;Odporność na wady;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C3;Odporność na wady;cz1650-senor-g-inf-33;senor;group;0.1176471;6
C3;Odporność na wady;cz1650-senor-i-inf-26;senor;single;0.3;8
C3;Odporność na wady;cz1650-senor-i-inf-27;senor;single;0.3636364;10
C3;Odporność na wady;cz1650-senor-i-inf-28;senor;single;0.3;15
C3;Odporność na wady;cz1650-senor-i-inf-29;senor;single;0.25;15
C3;Odporność na wady;pn1650-adhoc-g-inf-1;adhoc;group;0.6666667;18
C3;Odporność na wady;pn1650-senor-g-inf-2;senor;group;0.3636364;18
C3;Odporność na wady;pn1650-senor-g-inf-3;senor;group;0;18
C3;Odporność na wady;pt0800-adhoc-i-inf-38;adhoc;single;0.6666667;23
C3;Odporność na wady;pt0800-adhoc-i-inf-39;adhoc;single;0.6666667;23
C3;Odporność na wady;pt0800-adhoc-i-inf-47;adhoc;single;0.3333333;25
C3;Odporność na wady;pt0800-senor-i-inf-37;senor;single;0;18
C3;Odporność na wady;pt0800-senor-i-inf-44;senor;single;0;19
C3;Odporność na wady;pt0930-adhoc-g-mix-40;adhoc;group;0.3333333;19
C3;Odporność na wady;pt0930-senor-g-mix-48;senor;group;0.3076923;8
C3;Odporność na wady;pt0930-senor-i-inf-36;senor;single;0.1666667;7
C3;Odporność na wady;pt0930-senor-i-inf-43;senor;single;0.4285714;12
C3;Odporność na wady;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C3;Odporność na wady;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C3;Odporność na wady;pt1130-senor-g-mix-49;senor;group;0.0625;6
C3;Odporność na wady;pt1130-senor-i-inf-41;senor;single;0.4166667;12
C3;Odporność na wady;pt1130-senor-i-inf-42;senor;single;0.1111111;5
C3;Odporność na wady;pt1330-adhoc-i-inf-35;adhoc;single;0.5;18
C3;Odporność na wady;pt1330-senor-g-mix-50;senor;group;0.2727273;7
C3;Odporność na wady;pt1330-senor-i-inf-34;senor;single;0.2222222;18
C3;Odporność na wady;wt0800-senor-g-mix-4;senor;group;0.2222222;11
C3;Odporność na wady;wt0800-senor-i-inf-5;senor;single;0.4285714;10
C3;Odporność na wady;wt0800-senor-i-inf-6;senor;single;0;10
C3;Odporność na wady;wt0800-senor-i-inf-7;senor;single;0.3333333;10
C3;Odporność na wady;wt0945-adhoc-i-inf-10;adhoc;single;0.6666667;22
C3;Odporność na wady;wt0945-adhoc-i-inf-101;adhoc;single;0.5;22
C3;Odporność na wady;wt0945-adhoc-i-inf-8;adhoc;single;0.25;24
C3;Odporność na wady;wt0945-adhoc-i-inf-9;adhoc;single;0.5;24
C3;Odporność na wady;wt0945-senor-g-mix-11;senor;group;0.125;14
C3;Odporność na wady;wt0945-senor-g-mix-12;senor;group;0.1428571;8
C3;Odporność na wady;wt1650-adhoc-g-mix-13;adhoc;group;0.25;21
C3;Odporność na wady;wt1650-adhoc-i-inf-14;adhoc;single;0.6666667;23
C3;Odporność na wady;wt1650-senor-g-mix-15;senor;group;0;14
C3;Odporność na wady;wt1650-senor-i-mgt-16;senor;single;0.3333333;21
C4;Odtwarzalność;cz1510-adhoc-g-inf-19;adhoc;group;0;23
C4;Odtwarzalność;cz1510-adhoc-i-inf-22;adhoc;single;0.75;14
C4;Odtwarzalność;cz1510-adhoc-i-inf-24;adhoc;single;0.3333333;24
C4;Odtwarzalność;cz1510-senor-g-mix-17;senor;group;0.1818182;4
C4;Odtwarzalność;cz1510-senor-g-mix-18;senor;group;0.1538462;6
C4;Odtwarzalność;cz1510-senor-i-mgt-20;senor;single;0.3;17
C4;Odtwarzalność;cz1510-senor-i-mgt-21;senor;single;0;23
C4;Odtwarzalność;cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C4;Odtwarzalność;cz1650-adhoc-i-inf-25;adhoc;single;0.6363636;7
C4;Odtwarzalność;cz1650-adhoc-i-inf-30;adhoc;single;0.75;23
C4;Odtwarzalność;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C4;Odtwarzalność;cz1650-senor-g-inf-33;senor;group;0.1;6
C4;Odtwarzalność;cz1650-senor-i-inf-26;senor;single;0.25;8
C4;Odtwarzalność;cz1650-senor-i-inf-27;senor;single;0.4444444;10
C4;Odtwarzalność;cz1650-senor-i-inf-28;senor;single;0.3333333;15
C4;Odtwarzalność;cz1650-senor-i-inf-29;senor;single;0.2;15
C4;Odtwarzalność;pn1650-adhoc-g-inf-1;adhoc;group;0.5;18
C4;Odtwarzalność;pn1650-senor-g-inf-2;senor;group;0.4166667;18
C4;Odtwarzalność;pn1650-senor-g-inf-3;senor;group;0.08333334;18
C4;Odtwarzalność;pt0800-adhoc-i-inf-38;adhoc;single;0.5;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-39;adhoc;single;0.6666667;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-47;adhoc;single;0.25;25
C4;Odtwarzalność;pt0800-senor-i-inf-37;senor;single;0.1428571;18
C4;Odtwarzalność;pt0800-senor-i-inf-44;senor;single;0;19
C4;Odtwarzalność;pt0930-adhoc-g-mix-40;adhoc;group;0.4;19
C4;Odtwarzalność;pt0930-senor-g-mix-48;senor;group;0.2857143;8
C4;Odtwarzalność;pt0930-senor-i-inf-36;senor;single;0.2;7
C4;Odtwarzalność;pt0930-senor-i-inf-43;senor;single;0.3333333;12
C4;Odtwarzalność;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C4;Odtwarzalność;pt1130-adhoc-g-mix-46;adhoc;group;0.6;19
C4;Odtwarzalność;pt1130-senor-g-mix-49;senor;group;0.1;6
C4;Odtwarzalność;pt1130-senor-i-inf-41;senor;single;0.4;12
C4;Odtwarzalność;pt1130-senor-i-inf-42;senor;single;0.1;5
C4;Odtwarzalność;pt1330-adhoc-i-inf-35;adhoc;single;0.6666667;18
C4;Odtwarzalność;pt1330-senor-g-mix-50;senor;group;0.2142857;7
C4;Odtwarzalność;pt1330-senor-i-inf-34;senor;single;0.1818182;18
C4;Odtwarzalność;wt0800-senor-g-mix-4;senor;group;0.2727273;11
C4;Odtwarzalność;wt0800-senor-i-inf-5;senor;single;0.375;10
C4;Odtwarzalność;wt0800-senor-i-inf-6;senor;single;0.09090909;10
C4;Odtwarzalność;wt0800-senor-i-inf-7;senor;single;0.2727273;10
C4;Odtwarzalność;wt0945-adhoc-i-inf-10;adhoc;single;0.5;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-101;adhoc;single;0.6;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-8;adhoc;single;0.1666667;24
C4;Odtwarzalność;wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C4;Odtwarzalność;wt0945-senor-g-mix-11;senor;group;0.1111111;14
C4;Odtwarzalność;wt0945-senor-g-mix-12;senor;group;0.1;8
C4;Odtwarzalność;wt1650-adhoc-g-mix-13;adhoc;group;0.3333333;21
C4;Odtwarzalność;wt1650-adhoc-i-inf-14;adhoc;single;0.3333333;23
C4;Odtwarzalność;wt1650-senor-g-mix-15;senor;group;0;14
C4;Odtwarzalność;wt1650-senor-i-mgt-16;senor;single;0.25;21
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-g-inf-19;adhoc;group;0;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-22;adhoc;single;0.75;14
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-24;adhoc;single;0.5;24
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-g-mix-18;senor;group;0.1428571;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-20;senor;single;0.2727273;17
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-21;senor;single;0.1;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-25;adhoc;single;0.5;7
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-30;adhoc;single;0.6;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-32;adhoc;single;0;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-g-inf-33;senor;group;0.1;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-26;senor;single;0.2666667;8
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-27;senor;single;0.4210526;10
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-28;senor;single;0.3076923;15
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-29;senor;single;0.2352941;15
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-adhoc-g-inf-1;adhoc;group;0.4;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-2;senor;group;0.3846154;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-3;senor;group;0.07142857;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-38;adhoc;single;0.4;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-39;adhoc;single;0.5;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-47;adhoc;single;0.25;25
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-37;senor;single;0.1428571;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-44;senor;single;0;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-adhoc-g-mix-40;adhoc;group;0.3333333;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-g-mix-48;senor;group;0.2666667;8
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-36;senor;single;0.2352941;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-43;senor;single;0.2666667;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-45;adhoc;group;1;21
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-46;adhoc;group;0.375;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-g-mix-49;senor;group;0.1363636;6
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-41;senor;single;0.4;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-42;senor;single;0.09090909;5
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-adhoc-i-inf-35;adhoc;single;0.6666667;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-g-mix-50;senor;group;0.2;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-i-inf-34;senor;single;0.1666667;18
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-g-mix-4;senor;group;0.2307692;11
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-5;senor;single;0.3333333;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-6;senor;single;0.08333334;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-7;senor;single;0.25;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-10;adhoc;single;0.6;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-8;adhoc;single;0.125;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-11;senor;group;0.1;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-12;senor;group;0.1538462;8
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-g-mix-13;adhoc;group;0.2857143;21
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-i-inf-14;adhoc;single;0.3333333;23
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-g-mix-15;senor;group;0;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-i-mgt-16;senor;single;0.2;21
C6;Kompletność kontekstowa;cz1510-adhoc-g-inf-19;adhoc;group;0.2;23
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-22;adhoc;single;0.75;14
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-24;adhoc;single;0.4444444;24
C6;Kompletność kontekstowa;cz1510-senor-g-mix-18;senor;group;0.125;6
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-20;senor;single;0.2307692;17
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-21;senor;single;0.1818182;23
C6;Kompletność kontekstowa;cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-25;adhoc;single;0.4444444;7
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-30;adhoc;single;0.5;23
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C6;Kompletność kontekstowa;cz1650-senor-g-inf-33;senor;group;0.0952381;6
C6;Kompletność kontekstowa;cz1650-senor-i-inf-26;senor;single;0.25;8
C6;Kompletność kontekstowa;cz1650-senor-i-inf-27;senor;single;0.4;10
C6;Kompletność kontekstowa;cz1650-senor-i-inf-28;senor;single;0.3076923;15
C6;Kompletność kontekstowa;cz1650-senor-i-inf-29;senor;single;0.2222222;15
C6;Kompletność kontekstowa;pn1650-adhoc-g-inf-1;adhoc;group;0.4;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-2;senor;group;0.3125;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-3;senor;group;0.0625;18
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-38;adhoc;single;0.5;23
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-39;adhoc;single;0.5;23
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-47;adhoc;single;0.25;25
C6;Kompletność kontekstowa;pt0800-senor-i-inf-37;senor;single;0.1428571;18
C6;Kompletność kontekstowa;pt0800-senor-i-inf-44;senor;single;0;19
C6;Kompletność kontekstowa;pt0930-adhoc-g-mix-40;adhoc;group;0.3333333;19
C6;Kompletność kontekstowa;pt0930-senor-g-mix-48;senor;group;0.25;8
C6;Kompletność kontekstowa;pt0930-senor-i-inf-36;senor;single;0.2;7
C6;Kompletność kontekstowa;pt0930-senor-i-inf-43;senor;single;0.2352941;12
C6;Kompletność kontekstowa;pt1130-adhoc-g-mix-45;adhoc;group;0.8333333;21
C6;Kompletność kontekstowa;pt1130-adhoc-g-mix-46;adhoc;group;0.4444444;19
C6;Kompletność kontekstowa;pt1130-senor-g-mix-49;senor;group;0.125;6
C6;Kompletność kontekstowa;pt1130-senor-i-inf-41;senor;single;0.4375;12
C6;Kompletność kontekstowa;pt1330-adhoc-i-inf-35;adhoc;single;0.75;18
C6;Kompletność kontekstowa;pt1330-senor-g-mix-50;senor;group;0.1764706;7
C6;Kompletność kontekstowa;pt1330-senor-i-inf-34;senor;single;0.1666667;18
C6;Kompletność kontekstowa;wt0800-senor-g-mix-4;senor;group;0.2666667;11
C6;Kompletność kontekstowa;wt0800-senor-i-inf-5;senor;single;0.3333333;10
C6;Kompletność kontekstowa;wt0800-senor-i-inf-6;senor;single;0.06666667;10
C6;Kompletność kontekstowa;wt0800-senor-i-inf-7;senor;single;0.2;10
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-10;adhoc;single;0.6;22
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-8;adhoc;single;0.1111111;24
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-9;adhoc;single;0.625;24
C6;Kompletność kontekstowa;wt0945-senor-g-mix-11;senor;group;0.08333334;14
C6;Kompletność kontekstowa;wt0945-senor-g-mix-12;senor;group;0.1333333;8
C6;Kompletność kontekstowa;wt1650-adhoc-g-mix-13;adhoc;group;0.375;21
C6;Kompletność kontekstowa;wt1650-adhoc-i-inf-14;adhoc;single;0.3333333;23
C6;Kompletność kontekstowa;wt1650-senor-g-mix-15;senor;group;0;14
C6;Kompletność kontekstowa;wt1650-senor-i-mgt-16;senor;single;0.1666667;21
C7;Łatwość operowania;cz1510-adhoc-g-inf-19;adhoc;group;0.1666667;23
C7;Łatwość operowania;cz1510-adhoc-i-inf-22;adhoc;single;0.6;14
C7;Łatwość operowania;cz1510-adhoc-i-inf-24;adhoc;single;0.4;24
C7;Łatwość operowania;cz1510-senor-i-mgt-20;senor;single;0.3333333;17
C7;Łatwość operowania;cz1510-senor-i-mgt-21;senor;single;0.1666667;23
C7;Łatwość operowania;cz1650-adhoc-g-inf-31;adhoc;group;0.1666667;25
C7;Łatwość operowania;cz1650-adhoc-i-inf-25;adhoc;single;0.3333333;7
C7;Łatwość operowania;cz1650-adhoc-i-inf-30;adhoc;single;0.4285714;23
C7;Łatwość operowania;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C7;Łatwość operowania;cz1650-senor-i-inf-26;senor;single;0.25;8
C7;Łatwość operowania;cz1650-senor-i-inf-27;senor;single;0.3076923;10
C7;Łatwość operowania;cz1650-senor-i-inf-28;senor;single;0.2941177;15
C7;Łatwość operowania;cz1650-senor-i-inf-29;senor;single;0.173913;15
C7;Łatwość operowania;pn1650-adhoc-g-inf-1;adhoc;group;0.3333333;18
C7;Łatwość operowania;pn1650-senor-g-inf-2;senor;group;0.2631579;18
C7;Łatwość operowania;pn1650-senor-g-inf-3;senor;group;0.04545455;18
C7;Łatwość operowania;pt0800-adhoc-i-inf-38;adhoc;single;0.4285714;23
C7;Łatwość operowania;pt0800-adhoc-i-inf-39;adhoc;single;0.4;23
C7;Łatwość operowania;pt0800-adhoc-i-inf-47;adhoc;single;0.2;25
C7;Łatwość operowania;pt0800-senor-i-inf-37;senor;single;0.09090909;18
C7;Łatwość operowania;pt0800-senor-i-inf-44;senor;single;0.07692308;19
C7;Łatwość operowania;pt0930-adhoc-g-mix-40;adhoc;group;0.25;19
C7;Łatwość operowania;pt0930-senor-g-mix-48;senor;group;0.2105263;8
C7;Łatwość operowania;pt0930-senor-i-inf-36;senor;single;0.1923077;7
C7;Łatwość operowania;pt0930-senor-i-inf-43;senor;single;0.1818182;12
C7;Łatwość operowania;pt1130-adhoc-g-mix-45;adhoc;group;0.7142857;21
C7;Łatwość operowania;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C7;Łatwość operowania;pt1130-senor-i-inf-41;senor;single;0.35;12
C7;Łatwość operowania;pt1330-adhoc-i-inf-35;adhoc;single;0.6;18
C7;Łatwość operowania;pt1330-senor-g-mix-50;senor;group;0.1818182;7
C7;Łatwość operowania;pt1330-senor-i-inf-34;senor;single;0.1111111;18
C7;Łatwość operowania;wt0800-senor-g-mix-4;senor;group;0.2777778;11
C7;Łatwość operowania;wt0800-senor-i-inf-5;senor;single;0.2857143;10
C7;Łatwość operowania;wt0800-senor-i-inf-6;senor;single;0.05263158;10
C7;Łatwość operowania;wt0800-senor-i-inf-7;senor;single;0.15;10
C7;Łatwość operowania;wt0945-adhoc-i-inf-10;adhoc;single;0.5;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-101;adhoc;single;0.5714286;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-8;adhoc;single;0.09090909;24
C7;Łatwość operowania;wt0945-adhoc-i-inf-9;adhoc;single;0.5555556;24
C7;Łatwość operowania;wt0945-senor-g-mix-11;senor;group;0.07692308;14
C7;Łatwość operowania;wt0945-senor-g-mix-12;senor;group;0.1176471;8
C7;Łatwość operowania;wt1650-adhoc-g-mix-13;adhoc;group;0.2727273;21
C7;Łatwość operowania;wt1650-adhoc-i-inf-14;adhoc;single;0.2857143;23
C7;Łatwość operowania;wt1650-senor-g-mix-15;senor;group;0;14
C7;Łatwość operowania;wt1650-senor-i-mgt-16;senor;single;0.2857143;21
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-g-inf-19;adhoc;group;0.1428571;23
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-22;adhoc;single;0.6666667;14
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-24;adhoc;single;0.3333333;24
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-20;senor;single;0.2777778;17
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-21;senor;single;0.1538462;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-g-inf-31;adhoc;group;0.1428571;25
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-30;adhoc;single;0.5;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-26;senor;single;0.2105263;8
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-27;senor;single;0.2903226;10
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-28;senor;single;0.25;15
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-29;senor;single;0.16;15
